Sr No,Timestamp,Device Name,MAC Address,RSSI,Raw Data
1,26-12-2021 22:26:25:382,-,00:A0:50:0C:22:10,-63,1a1310002150005000100001000800000805f9b013100016c63c3
2,26-12-2021 22:26:28:832,-,00:A0:50:0C:22:10,-57,1a1310002150005000100001000800000805f9b013100016c63c3
3,26-12-2021 22:26:32:278,-,00:A0:50:0C:22:10,-78,1a1310002150005000100001000800000805f9b013100016b63c3
4,26-12-2021 22:26:35:721,-,00:A0:50:0C:22:10,-77,1a1310002150005000100001000800000805f9b013100016b63c3
5,26-12-2021 22:26:39:164,-,00:A0:50:0C:22:10,-81,1a1310002150005000100001000800000805f9b013100016a63c3
6,26-12-2021 22:26:42:614,-,00:A0:50:0C:22:10,-84,1a1310002150005000100001000800000805f9b013100016a63c3
7,26-12-2021 22:26:46:055,-,00:A0:50:0C:22:10,-79,1a1310002150005000100001000800000805f9b013100016963c3
8,26-12-2021 22:26:49:509,-,00:A0:50:0C:22:10,-70,1a1310002150005000100001000800000805f9b013100016963c3
9,26-12-2021 22:26:52:951,-,00:A0:50:0C:22:10,-70,1a1310002150005000100001000800000805f9b013100016863c3
10,26-12-2021 22:26:56:395,-,00:A0:50:0C:22:10,-74,1a1310002150005000100001000800000805f9b013100016863c3
11,26-12-2021 22:26:59:841,-,00:A0:50:0C:22:10,-77,1a1310002150005000100001000800000805f9b013100016863c3
12,26-12-2021 22:27:03:286,-,00:A0:50:0C:22:10,-76,1a1310002150005000100001000800000805f9b013100016763c3
13,26-12-2021 22:27:06:729,-,00:A0:50:0C:22:10,-77,1a1310002150005000100001000800000805f9b013100016763c3
14,26-12-2021 22:27:10:170,-,00:A0:50:0C:22:10,-81,1a1310002150005000100001000800000805f9b013100016764c3
15,26-12-2021 22:27:13:611,-,00:A0:50:0C:22:10,-82,1a1310002150005000100001000800000805f9b013100016664c3
16,26-12-2021 22:27:17:056,-,00:A0:50:0C:22:10,-82,1a1310002150005000100001000800000805f9b013100016664c3
17,26-12-2021 22:27:20:501,-,00:A0:50:0C:22:10,-70,1a1310002150005000100001000800000805f9b013100016664c3
18,26-12-2021 22:27:23:945,-,00:A0:50:0C:22:10,-70,1a1310002150005000100001000800000805f9b013100016664c3
19,26-12-2021 22:27:27:389,-,00:A0:50:0C:22:10,-70,1a1310002150005000100001000800000805f9b013100016564c3
20,26-12-2021 22:27:34:272,-,00:A0:50:0C:22:10,-76,1a1310002150005000100001000800000805f9b013100016564c3
21,26-12-2021 22:27:37:718,-,00:A0:50:0C:22:10,-77,1a1310002150005000100001000800000805f9b013100016564c3
22,26-12-2021 22:27:41:164,-,00:A0:50:0C:22:10,-77,1a1310002150005000100001000800000805f9b013100016564c3
23,26-12-2021 22:27:44:601,-,00:A0:50:0C:22:10,-81,1a1310002150005000100001000800000805f9b013100016564c3
24,26-12-2021 22:27:48:042,-,00:A0:50:0C:22:10,-80,1a1310002150005000100001000800000805f9b013100016464c3
25,26-12-2021 22:27:54:930,-,00:A0:50:0C:22:10,-70,1a1310002150005000100001000800000805f9b013100016464c3
26,26-12-2021 22:27:58:378,-,00:A0:50:0C:22:10,-70,1a1310002150005000100001000800000805f9b013100016464c3
